id,mp_party
1369355325288112140,EH Bildu TP
1369022212804665348,EH Bildu TP
1369016518655307777,EH Bildu TP
1368828665073721345,EH Bildu TP
1367863272951721987,EH Bildu TP
1367572103218810885,EH Bildu TP
1366856522827980801,EH Bildu TP
1365082836424941570,EH Bildu TP
1361777484799348746,EH Bildu TP
1357650827758960641,EH Bildu TP
1357618892819038212,EH Bildu TP
1356716640159866886,EH Bildu TP
1352341547166150656,EH Bildu TP
1349389959606763521,EH Bildu TP
1347953021939032073,EH Bildu TP
1347219704633561093,EH Bildu TP
1345665484797181952,EH Bildu TP
1368855178036805633,EA-NV TP
1367929686509187074,EH Bildu TP
1367833119429124097,EH Bildu TP
1367221958388154376,EH Bildu TP
1367156307229356040,EH Bildu TP
1366738074378637318,EH Bildu TP
1364924839677599744,EH Bildu TP
1362299618088935424,EH Bildu TP
1362117134780928004,EH Bildu TP
1362078928819617795,EH Bildu TP
1358796067500945419,EH Bildu TP
1358098245969465347,EH Bildu TP
1357805916335259656,EH Bildu TP
1357768581010886664,EH Bildu TP
1357614356008230914,EH Bildu TP
1356911879944339457,EH Bildu TP
1356321746165628931,EH Bildu TP
1353832402850902018,EH Bildu TP
1352660874041954304,EH Bildu TP
1352644816597823488,EH Bildu TP
1352260121603289101,EH Bildu TP
1352243261826600965,EH Bildu TP
1352166259899719680,EH Bildu TP
1351977347680002052,EH Bildu TP
1350127233780899844,EH Bildu TP
1350108886238449668,EH Bildu TP
1348934082621825029,EH Bildu TP
1348015936645844994,EH Bildu TP
1347289798269140995,EH Bildu TP
1347262004411715585,EH Bildu TP
1368900572619935744,VP-C TP
1367184531095232516,VP-C TP
1365632311371382784,VP-C TP
1365611326865895424,VP-C TP
1364906340397817863,VP-C TP
1363901858365001728,VP-C TP
1361026051560898562,VP-C TP
1361017784373817344,VP-C TP
1360910533180993537,VP-C TP
1360296989662019584,VP-C TP
1359090959879987204,VP-C TP
1358064958861361152,VP-C TP
1357324661458169857,VP-C TP
1356219573301862400,VP-C TP
1355843376902512642,VP-C TP
1355489184568504320,VP-C TP
1355482865346240517,VP-C TP
1353318990744088582,VP-C TP
1353090904249274369,VP-C TP
1353027753164107777,VP-C TP
1369060766423408645,EA-NV TP
1368699793829203970,EA-NV TP
1367828365697224706,EA-NV TP
1363822225502199811,EA-NV TP
1359917685933563915,EA-NV TP
1359898197884342280,EA-NV TP
1352912038700396544,EA-NV TP
1351313000901337089,EA-NV TP
1348719331329384449,EA-NV TP
1367801505500311553,EH Bildu TP
1367797725287301121,EH Bildu TP
1367795586355892224,EH Bildu TP
1367794253640986630,EH Bildu TP
1367787603840405506,EH Bildu TP
1367784403322220551,EH Bildu TP
1367233240730329091,EH Bildu TP
1366863364954152960,EH Bildu TP
1366862844998914053,EH Bildu TP
1366130714563985409,EH Bildu TP
1364878229950124032,EH Bildu TP
1364671791281668101,EH Bildu TP
1363969265850855426,EH Bildu TP
1363758343580483587,EH Bildu TP
1363586690430943240,EH Bildu TP
1359513062794006531,EH Bildu TP
1359502114632966144,EH Bildu TP
1356351266750951426,EH Bildu TP
1356199544971796482,EH Bildu TP
1354784179767169024,EH Bildu TP
1352957261078003712,EH Bildu TP
1352952869562048513,SV-ES TP
1349359264637345805,SV-ES TP
1369586408336355329,EA-NV TP
1368825025692860418,EA-NV TP
1368680573250768898,EA-NV TP
1367775071834607617,EA-NV TP
1367244840329613313,EA-NV TP
1365289415321485314,EA-NV TP
1364884067913719813,EA-NV TP
1364499933273948162,EA-NV TP
1364328141792161796,EA-NV TP
1364254751525916673,EA-NV TP
1363193551962714113,EA-NV TP
1362130562304114689,EA-NV TP
1361622387591110656,EA-NV TP
1361035927448150017,EA-NV TP
1360888211858477059,EA-NV TP
1360690484558102529,EA-NV TP
1360320025568157707,EA-NV TP
1360145647199019009,EA-NV TP
1357257314038919172,EA-NV TP
1355874842894102529,EA-NV TP
1353426729155620864,EA-NV TP
1352918672646545408,EA-NV TP
1352904922979823616,EA-NV TP
1352895042810220544,EA-NV TP
1351274153412763648,EA-NV TP
1350795278794842113,EA-NV TP
1349653704572600320,EA-NV TP
1349378254780715012,EA-NV TP
1346932986688663554,EA-NV TP
1346926992361361416,EA-NV TP
1346478120321236994,EA-NV TP
1345312038801825792,EA-NV TP
1369191194031493121,EA-NV TP
1369191119851032578,EA-NV TP
1369190499588993026,EA-NV TP
1369190388796452864,EA-NV TP
1368481765753552897,EA-NV TP
1368481700125229059,EA-NV TP
1368481071050919936,EA-NV TP
1368480991640248321,EA-NV TP
1367784408737083394,EA-NV TP
1367783851234320385,EA-NV TP
1367781564722143232,EA-NV TP
1367468906793820161,EA-NV TP
1367468847767420930,EA-NV TP
1367468652837154818,EA-NV TP
1367468509169676297,EA-NV TP
1367468399450869765,EA-NV TP
1367468064946737153,EA-NV TP
1367004022587195394,EA-NV TP
1366793626299355141,EA-NV TP
1366793221347700746,EA-NV TP
1366792974642925572,EA-NV TP
1366001431250092034,EA-NV TP
1365999755478859784,EA-NV TP
1365599821395066882,EA-NV TP
1365334470312665090,EA-NV TP
1365334323918995458,EA-NV TP
1365334047443062784,EA-NV TP
1365235402139963392,EA-NV TP
1364217641842409472,EA-NV TP
1364217437386850305,EA-NV TP
1364213846144147458,EA-NV TP
1364209541307588609,EA-NV TP
1364209307810754562,EA-NV TP
1364208700068659203,EA-NV TP
1363880655000600583,EA-NV TP
1363880314909655053,EA-NV TP
