id,mp_party
1368923639412891648,PP
1368908829660942338,PP
1368900724957081601,PP
1368895992238596096,PP
1368893139809927169,PP
1368845936491962373,PP
1368827399060733954,PP
1368242430194106368,PP
1368237967219847169,PP
1368234585079885828,PP
1368157983671263232,PP
1368157055480107008,PP
1368081261898645504,PP
1367860240520257538,PP
1367587980911673347,PP
1367166439120113664,PP
1367134605749452800,PP
1367110264156532736,PP
1366871756892479489,PP
1366814314561081346,PP
1366752147568791553,PP
1366679892335722505,PP
1366662311721783298,PP
1366468891388612608,PP
1366453973843120128,PP
1366436754304204801,PP
1366386416033419264,PP
1366384663116283923,PP
1365984950693036032,PP
1365756942921183235,PP
1365724502152331267,PP
1365656692579516421,PP
1365653915266674693,PP
1365630016281788416,PP
1365313672759959555,PP
1365280594264027137,PP
1365219132405383170,PP
1365064289711759360,PP
1365062672702709763,PP
1364967831608172551,PP
1364882427387260931,PP
1364876474747146240,PP
1364849020963815425,PP
1364589567010103297,PP
1364568567539240964,PP
1364281120049741827,PP
1364271624963391491,PP
1364145630671745025,PP
1364129569071108097,PP
1363885680703774723,PP
1363855485296852994,PP
1363760344364154880,PP
1363758665774342144,PP
1362743487989432323,PP
1362715068970991617,PP
1362683215811649536,PP
1362530682594091014,PP
1362434376550780930,PP
1362402795173904389,PP
1362171439760232450,PP
1362164257148788738,PP
1362136153751756805,PP
1362106139614322690,PP
1361991441455669250,PP
1361986703502807042,PP
1361984098517086209,PP
1361779393337638914,PP
1361778641579999243,PP
1361777611299512323,PP
1361760986915627014,PP
1361661432740380673,PP
1361658127364616203,PP
1361574796673380356,PP
1361422108476121088,PP
1361261101581815808,PP
1361096016196427777,PP
1361094076079214595,PP
1361037811491762177,PP
1361033170532106242,PP
1361026622607028227,PP
1361026498115870728,PP
1361026420487688201,PP
1361024066283593728,PP
1361017290578415625,PP
1361017215445786624,PP
1361017130469253122,PP
1361017090765967360,PP
1361016811240779781,PP
1361016591807352835,PP
1360996343553150979,PP
1360996202414804998,PP
1360996160647942147,PP
1360996005513228293,PP
1360968864847265796,PP
1360968713210576898,PP
1360966634068987905,PP
1360956410444591108,PP
1360944796899172353,PP
1360943662725799936,PP
1360542795837153284,PP
1360515126206623745,PP
1360333343678726146,PP
1360290812337270785,PP
1360230031168065540,PP
1359805749904494593,PP
1359772527153868802,PP
1359516526437613571,PP
1359507633825284099,PP
1359422219638738946,PP
1359203569304539136,PP
