id,mp_party
1440999919234469888,Junts
1348659535624478720,PSC
1427575560365039641,Junts
1398264707937615872,PSC
1364102723004755970,Junts
1357969400461201409,Junts
1417206379442548739,ERC
1470032786300051456,VOX
1410582363013328898,ERC
1449017958194454529,Ciudadanos
1455306539183624198,Junts
1356007142461943812,PSC
1453784010296004610,VOX
1359826427416313860,ERC
1445015192849555458,Junts
1411308534080356352,PSC
1431404177117392899,Junts
1400122178079760384,Junts
1376802905899077634,Podemos
1412145207420805123,Junts
1410295747002634241,ERC
1473627410419568643,Junts
1352217213420392448,ERC
1438764042202632194,CUP
1390036530438283264,Junts
1473409600187678733,VOX
1437861683251273734,Junts
1406197233020719108,Junts
1452582067468910592,CUP
1347636066631757826,Junts
1379529220125245440,ERC
1357828826122829830,ERC
1450809030989991948,ERC
1388023313465810949,ERC
1418266829353594880,Mixed Group
1417887619824951296,Mixed Group
1346977268799852545,ERC
1393573177134133248,Junts
1353751539752562690,ERC
1378429865054076928,Junts
1363165330596626435,PSC
1412393306298982400,Mixed Group
1407456074232479744,ERC
1366831059942400000,ERC
1346861429924782080,Junts
1412444655891922944,Junts
1448344103255691267,ERC
1436016870746906625,Junts
1434115861216890887,Ciudadanos
1392492180388855808,PSC
1445692771902234628,Junts
1413593688605962240,Junts
1449973573809016832,PSC
1356989775304151045,ERC
1461742449227935746,Junts
1445668218954076173,ERC
1406303714676285440,Junts
1357421917649698816,Ciudadanos
1454519938618728451,Ciudadanos
1409202263881662464,PSC
1361751252271587328,ERC
1473587313263489026,CUP
1367357826528600065,ERC
1352152697324105731,Junts
1438882900607373314,Junts
1417071538378092544,PSC
1380432056468054018,ERC
1447126755127566336,Junts
1354856768602570752,Podemos
1398265299732992002,ERC
1456894200637706243,Junts
1397658578169782278,PSC
1351207350879846402,ERC
1367498773577015296,Junts
1377586790614380544,Junts
1420366700416012295,ERC
1474465970584444929,CUP
1388894957621108736,Junts
1454966942708772864,Junts
1387364996271820800,Junts
1469325347086913537,Junts
1450103791760596995,VOX
1373227852045414401,Junts
1466702165624463360,ERC
1368306464700399616,CUP
1373603099387043849,ERC
1388035477890949121,Junts
1458015224905322499,ERC
1358723469442248710,ERC
1468697542485581848,Ciudadanos
